Date,market-cap
12/5/2018,71650672663
12/6/2018,66529066725
12/7/2018,66529066725
12/8/2018,66529066725
12/9/2018,62092023713
12/10/2018,62092023713
12/11/2018,62092023713
12/12/2018,62092023713
12/13/2018,58488321500
12/14/2018,58488321500
12/15/2018,58488321500
12/16/2018,56232935588
12/17/2018,56232935588
12/18/2018,56232935588
12/19/2018,66125541713
12/20/2018,66125541713
12/21/2018,66125541713
12/22/2018,66469081600
12/23/2018,66469081600
12/24/2018,66469081600
12/25/2018,66376910494
12/26/2018,66376910494
12/27/2018,66376910494
12/28/2018,62890865438
12/29/2018,62890865438
12/30/2018,66645855631
12/31/2018,66645855631
1/1/2019,66645855631
1/2/2019,67042416000
1/3/2019,67042416000
1/4/2019,67042416000
1/5/2019,66854249550
1/6/2019,66854249550
1/7/2019,66854249550
1/8/2019,70832773856
1/9/2019,70832773856
1/10/2019,70832773856
1/11/2019,63664020638
1/12/2019,63664020638
1/13/2019,63664020638
1/14/2019,61883625000
1/15/2019,61883625000
1/16/2019,61883625000
1/17/2019,63345887719
1/18/2019,63345887719
1/19/2019,63345887719
1/20/2019,61949068988
1/21/2019,61949068988
1/22/2019,61949068988
1/23/2019,61949068988
1/24/2019,61916230688
1/25/2019,61916230688
1/26/2019,61916230688
1/27/2019,62102151900
1/28/2019,62102151900
1/29/2019,62102151900
1/30/2019,59609347944
1/31/2019,59609347944
2/1/2019,59609347944
2/2/2019,60179864950
2/3/2019,60179864950
2/4/2019,60179864950
2/5/2019,59830970750
2/6/2019,59830970750
2/7/2019,58833355275
2/8/2019,58833355275
2/9/2019,58833355275
2/10/2019,63261019456
2/11/2019,63261019456
2/12/2019,63261019456
2/13/2019,62693568438
2/14/2019,62693568438
2/15/2019,62693568438
2/16/2019,62693568438
2/17/2019,62906374025
2/18/2019,62906374025
2/19/2019,68357260125
2/20/2019,68357260125
2/21/2019,68357260125
2/22/2019,68357260125
2/23/2019,69019526450
2/24/2019,69019526450
2/25/2019,69019526450
2/26/2019,66258178969
2/27/2019,66258178969
2/28/2019,66258178969
3/1/2019,66753312175
3/2/2019,66753312175
3/3/2019,66753312175
3/4/2019,65403906219
3/5/2019,65403906219
3/6/2019,65403906219
3/7/2019,67577461063
3/8/2019,67577461063
3/9/2019,67577461063
3/10/2019,68310926931
3/11/2019,68310926931
3/12/2019,68310926931
3/13/2019,67716866381
3/14/2019,67716866381
3/15/2019,67716866381
3/16/2019,69946139900
3/17/2019,69946139900
3/18/2019,69946139900
3/19/2019,69748236231
3/20/2019,69748236231
3/21/2019,69748236231
3/22/2019,69726275200
3/23/2019,69726275200
3/24/2019,69726275200
3/25/2019,69871420800
3/26/2019,69871420800
3/27/2019,69871420800
3/28/2019,70554028581
3/29/2019,70554028581
3/30/2019,70554028581
3/31/2019,72109082656
4/1/2019,72109082656
4/2/2019,72109082656
4/3/2019,88532133050
4/4/2019,88532133050
4/5/2019,88532133050
4/6/2019,88286794344
4/7/2019,88286794344
4/8/2019,88286794344
4/9/2019,92176840594
4/10/2019,92176840594
4/11/2019,92176840594
4/12/2019,89407443086
4/13/2019,89407443086
4/14/2019,89407443086
4/15/2019,88740265181
4/16/2019,88740265181
4/17/2019,88740265181
4/18/2019,93102053850
4/19/2019,93102053850
4/20/2019,93102053850
4/21/2019,93102053850
4/22/2019,93528774900
4/23/2019,93528774900
4/24/2019,93528774900
4/25/2019,95589547725
4/26/2019,95589547725
4/27/2019,95589547725
4/28/2019,91210797825
4/29/2019,91210797825
4/30/2019,91210797825
5/1/2019,93634504438
5/2/2019,93634504438
5/3/2019,1.00E+11
5/4/2019,1.00E+11
5/5/2019,1.00E+11
5/6/2019,1.01E+11
5/7/2019,1.01E+11
5/8/2019,1.01E+11
5/9/2019,1.01E+11
5/10/2019,1.08E+11
5/11/2019,1.08E+11
5/12/2019,1.08E+11
5/13/2019,1.25E+11
5/14/2019,1.25E+11
5/15/2019,1.25E+11
5/16/2019,1.47E+11
5/17/2019,1.47E+11
5/18/2019,1.47E+11
5/19/2019,1.29E+11
5/20/2019,1.29E+11
5/21/2019,1.43E+11
5/22/2019,1.43E+11
5/23/2019,1.43E+11
5/24/2019,1.42E+11
5/25/2019,1.42E+11
5/26/2019,1.42E+11
5/27/2019,1.55E+11
5/28/2019,1.55E+11
5/29/2019,1.55E+11
5/30/2019,1.55E+11
5/31/2019,1.55E+11
6/1/2019,1.55E+11
6/2/2019,1.52E+11
6/3/2019,1.52E+11
6/4/2019,1.52E+11
6/5/2019,1.38E+11
6/6/2019,1.38E+11
6/7/2019,1.38E+11
6/8/2019,1.41E+11
6/9/2019,1.41E+11
6/10/2019,1.41E+11
6/11/2019,1.41E+11
6/12/2019,1.41E+11
6/13/2019,1.41E+11
6/14/2019,1.47E+11
6/15/2019,1.47E+11
6/16/2019,1.47E+11
6/17/2019,1.65E+11
6/18/2019,1.65E+11
6/19/2019,1.65E+11
6/20/2019,1.65E+11
6/21/2019,1.65E+11
6/22/2019,1.65E+11
6/23/2019,1.91E+11
6/24/2019,1.91E+11
6/25/2019,2.08E+11
6/26/2019,2.08E+11
6/27/2019,2.08E+11
6/28/2019,2.19E+11
6/29/2019,2.19E+11
6/30/2019,2.19E+11
7/1/2019,1.88E+11
7/2/2019,1.88E+11
7/3/2019,1.88E+11
7/4/2019,2.08E+11
7/5/2019,2.08E+11
7/6/2019,2.07E+11
7/7/2019,2.07E+11
7/8/2019,2.07E+11
7/9/2019,2.19E+11
7/10/2019,2.19E+11
7/11/2019,2.19E+11
7/12/2019,2.09E+11
7/13/2019,2.09E+11
7/14/2019,2.09E+11
7/15/2019,1.88E+11
7/16/2019,1.88E+11
7/17/2019,1.88E+11
7/18/2019,1.88E+11
7/19/2019,1.88E+11
7/20/2019,1.88E+11
7/21/2019,1.87E+11
7/22/2019,1.87E+11
7/23/2019,1.87E+11
7/24/2019,1.72E+11
7/25/2019,1.72E+11
7/26/2019,1.72E+11
7/27/2019,1.68E+11
7/28/2019,1.68E+11
7/29/2019,1.68E+11
7/30/2019,1.69E+11
7/31/2019,1.69E+11
8/1/2019,1.69E+11
8/2/2019,1.87E+11
8/3/2019,1.87E+11
8/4/2019,1.94E+11
8/5/2019,1.94E+11
8/6/2019,1.94E+11
8/7/2019,2.09E+11
8/8/2019,2.09E+11
8/9/2019,2.09E+11
8/10/2019,2.03E+11
8/11/2019,2.03E+11
8/12/2019,2.03E+11
8/13/2019,1.94E+11
8/14/2019,1.94E+11
8/15/2019,1.94E+11
8/16/2019,1.86E+11
8/17/2019,1.86E+11
8/18/2019,1.86E+11
8/19/2019,1.91E+11
8/20/2019,1.91E+11
8/21/2019,1.91E+11
8/22/2019,1.81E+11
8/23/2019,1.81E+11
8/24/2019,1.81E+11
8/25/2019,1.80E+11
8/26/2019,1.80E+11
8/27/2019,1.80E+11
8/28/2019,1.74E+11
8/29/2019,1.74E+11
8/30/2019,1.74E+11
8/31/2019,1.72E+11
9/1/2019,1.72E+11
9/2/2019,1.72E+11
9/3/2019,1.92E+11
9/4/2019,1.92E+11
9/5/2019,1.92E+11
9/6/2019,1.93E+11
9/7/2019,1.93E+11
9/8/2019,1.93E+11
9/9/2019,1.84E+11
9/10/2019,1.84E+11
9/11/2019,1.81E+11
9/12/2019,1.81E+11
9/13/2019,1.81E+11
9/14/2019,1.85E+11
9/15/2019,1.85E+11
9/16/2019,1.85E+11
9/17/2019,1.83E+11
9/18/2019,1.83E+11
9/19/2019,1.83E+11
9/20/2019,1.83E+11
9/21/2019,1.83E+11
9/22/2019,1.83E+11
9/23/2019,1.79E+11
9/24/2019,1.79E+11
9/25/2019,1.79E+11
9/26/2019,1.50E+11
9/27/2019,1.50E+11
9/28/2019,1.50E+11
9/29/2019,1.47E+11
9/30/2019,1.47E+11
10/1/2019,1.47E+11
10/2/2019,1.48E+11
10/3/2019,1.48E+11
10/4/2019,1.48E+11
10/5/2019,1.46E+11
10/6/2019,1.46E+11
10/7/2019,1.46E+11
10/8/2019,1.49E+11
10/9/2019,1.49E+11
10/10/2019,1.49E+11
10/11/2019,1.54E+11
10/12/2019,1.54E+11
10/13/2019,1.54E+11
10/14/2019,1.49E+11
10/15/2019,1.49E+11
10/16/2019,1.49E+11
10/17/2019,1.44E+11
10/18/2019,1.44E+11
10/19/2019,1.44E+11
10/20/2019,1.43E+11
10/21/2019,1.43E+11
10/22/2019,1.45E+11
10/23/2019,1.45E+11
10/24/2019,1.45E+11
10/25/2019,1.56E+11
10/26/2019,1.56E+11
10/27/2019,1.56E+11
10/28/2019,1.56E+11
10/29/2019,1.71E+11
10/30/2019,1.71E+11
10/31/2019,1.71E+11
11/1/2019,1.65E+11
11/2/2019,1.65E+11
11/3/2019,1.65E+11
11/4/2019,1.69E+11
11/5/2019,1.69E+11
11/6/2019,1.69E+11
11/7/2019,1.69E+11
11/8/2019,1.66E+11
11/9/2019,1.66E+11
11/10/2019,1.66E+11
11/11/2019,1.59E+11
11/12/2019,1.59E+11
11/13/2019,1.59E+11
11/14/2019,1.56E+11
11/15/2019,1.56E+11
11/16/2019,1.56E+11
11/17/2019,1.53E+11
11/18/2019,1.53E+11
11/19/2019,1.53E+11
11/20/2019,1.47E+11
11/21/2019,1.47E+11
11/22/2019,1.47E+11
11/23/2019,1.31E+11
11/24/2019,1.31E+11
11/25/2019,1.31E+11
11/26/2019,1.28E+11
11/27/2019,1.28E+11
11/28/2019,1.28E+11
11/29/2019,1.40E+11
11/30/2019,1.40E+11
12/1/2019,1.40E+11
12/2/2019,1.32E+11
12/3/2019,1.32E+11
12/4/2019,1.32E+11
12/5/2019,1.33E+11
12/6/2019,1.33E+11
12/7/2019,1.33E+11
12/8/2019,1.36E+11
12/9/2019,1.36E+11
12/10/2019,1.36E+11
12/11/2019,1.30E+11
12/12/2019,1.30E+11
12/13/2019,1.30E+11
12/14/2019,1.28E+11
12/15/2019,1.28E+11
12/16/2019,1.28E+11
12/17/2019,1.20E+11
12/18/2019,1.20E+11
12/19/2019,1.20E+11
12/20/2019,1.30E+11
12/21/2019,1.30E+11
12/22/2019,1.30E+11
12/23/2019,1.37E+11
12/24/2019,1.37E+11
12/25/2019,1.37E+11
12/26/2019,1.33E+11
12/27/2019,1.33E+11
12/28/2019,1.33E+11
12/29/2019,1.34E+11
12/30/2019,1.34E+11
12/31/2019,1.34E+11
1/1/2020,1.31E+11
1/2/2020,1.31E+11
1/3/2020,1.31E+11
1/4/2020,1.33E+11
1/5/2020,1.33E+11
1/6/2020,1.33E+11
1/7/2020,1.43E+11
1/8/2020,1.43E+11
1/9/2020,1.42E+11
1/10/2020,1.42E+11
1/11/2020,1.42E+11
1/12/2020,1.47E+11
1/13/2020,1.47E+11
1/14/2020,1.47E+11
1/15/2020,1.61E+11
1/16/2020,1.61E+11
1/17/2020,1.61E+11
1/18/2020,1.62E+11
1/19/2020,1.62E+11
1/20/2020,1.62E+11
1/21/2020,1.62E+11
1/22/2020,1.57E+11
1/23/2020,1.57E+11
1/24/2020,1.57E+11
1/25/2020,1.51E+11
1/26/2020,1.51E+11
1/27/2020,1.51E+11
1/28/2020,1.63E+11
1/29/2020,1.63E+11
1/30/2020,1.63E+11
1/31/2020,1.70E+11
2/1/2020,1.70E+11
2/2/2020,1.70E+11
2/3/2020,1.70E+11
2/4/2020,1.70E+11
2/5/2020,1.70E+11
2/6/2020,1.75E+11
2/7/2020,1.75E+11
2/8/2020,1.75E+11
2/9/2020,1.85E+11
2/10/2020,1.85E+11
2/11/2020,1.85E+11
2/12/2020,1.89E+11
2/13/2020,1.89E+11
2/14/2020,1.89E+11
2/15/2020,1.80E+11
2/16/2020,1.80E+11
2/17/2020,1.80E+11
2/18/2020,1.86E+11
2/19/2020,1.86E+11
2/20/2020,1.86E+11
2/21/2020,1.77E+11
2/22/2020,1.77E+11
2/23/2020,1.77E+11
2/24/2020,1.77E+11
2/25/2020,1.75E+11
2/26/2020,1.75E+11
2/27/2020,1.75E+11
2/28/2020,1.62E+11
2/29/2020,1.62E+11
3/1/2020,1.56E+11
3/2/2020,1.56E+11
3/3/2020,1.56E+11
3/4/2020,1.59E+11
3/5/2020,1.59E+11
3/6/2020,1.59E+11
3/7/2020,1.66E+11
3/8/2020,1.66E+11
3/9/2020,1.66E+11
3/10/2020,1.48E+11
3/11/2020,1.48E+11
3/12/2020,1.48E+11
3/13/2020,1.01E+11
3/14/2020,1.01E+11
3/15/2020,1.01E+11
3/16/2020,1.01E+11
3/17/2020,94041091600
3/18/2020,94041091600
3/19/2020,94041091600
3/20/2020,94041091600
3/21/2020,1.13E+11
3/22/2020,1.13E+11
3/23/2020,1.13E+11
3/24/2020,1.13E+11
3/25/2020,1.21E+11
3/26/2020,1.21E+11
3/27/2020,1.21E+11
3/28/2020,1.12E+11
3/29/2020,1.12E+11
3/30/2020,1.12E+11
3/31/2020,1.19E+11
4/1/2020,1.19E+11
4/2/2020,1.19E+11
4/3/2020,1.25E+11
4/4/2020,1.25E+11
4/5/2020,1.25E+11
4/6/2020,1.25E+11
4/7/2020,1.25E+11
4/8/2020,1.25E+11
4/9/2020,1.34E+11
4/10/2020,1.34E+11
4/11/2020,1.26E+11
4/12/2020,1.26E+11
4/13/2020,1.26E+11
4/14/2020,1.26E+11
4/15/2020,1.26E+11
4/16/2020,1.26E+11
4/17/2020,1.30E+11
4/18/2020,1.30E+11
4/19/2020,1.30E+11
4/20/2020,1.32E+11
4/21/2020,1.32E+11
4/22/2020,1.32E+11
4/23/2020,1.30E+11
4/24/2020,1.30E+11
4/25/2020,1.30E+11
4/26/2020,1.41E+11
4/27/2020,1.41E+11
4/28/2020,1.41E+11
4/29/2020,1.53E+11
4/30/2020,1.53E+11
5/1/2020,1.53E+11
5/2/2020,1.63E+11
5/3/2020,1.63E+11
5/4/2020,1.63E+11
5/5/2020,1.64E+11
5/6/2020,1.64E+11
5/7/2020,1.64E+11
5/8/2020,1.82E+11
5/9/2020,1.82E+11
5/10/2020,1.82E+11
5/11/2020,1.58E+11
5/12/2020,1.58E+11
5/13/2020,1.58E+11
5/14/2020,1.77E+11
5/15/2020,1.77E+11
5/16/2020,1.77E+11
5/17/2020,1.77E+11
5/18/2020,1.76E+11
5/19/2020,1.76E+11
5/20/2020,1.76E+11
5/21/2020,1.76E+11
5/22/2020,1.65E+11
5/23/2020,1.65E+11
5/24/2020,1.65E+11
5/25/2020,1.64E+11
5/26/2020,1.64E+11
5/27/2020,1.64E+11
5/28/2020,1.64E+11
5/29/2020,1.75E+11
5/30/2020,1.75E+11
5/31/2020,1.75E+11
6/1/2020,1.75E+11
6/2/2020,1.75E+11
6/3/2020,1.75E+11
6/4/2020,1.79E+11
6/5/2020,1.79E+11
6/6/2020,1.79E+11
6/7/2020,1.78E+11
6/8/2020,1.78E+11
6/9/2020,1.79E+11
6/10/2020,1.79E+11
6/11/2020,1.79E+11
6/12/2020,1.74E+11
6/13/2020,1.74E+11
6/14/2020,1.74E+11
6/15/2020,1.69E+11
6/16/2020,1.69E+11
6/17/2020,1.69E+11
6/18/2020,1.74E+11
6/19/2020,1.74E+11
6/20/2020,1.74E+11
6/21/2020,1.72E+11
6/22/2020,1.72E+11
6/23/2020,1.72E+11
6/24/2020,1.73E+11
6/25/2020,1.73E+11
6/26/2020,1.73E+11
6/27/2020,1.68E+11
6/28/2020,1.68E+11
6/29/2020,1.68E+11
6/30/2020,1.68E+11
7/1/2020,1.68E+11
7/2/2020,1.68E+11
7/3/2020,1.68E+11
7/4/2020,1.68E+11
7/5/2020,1.68E+11
7/6/2020,1.67E+11
7/7/2020,1.67E+11
7/8/2020,1.74E+11
7/9/2020,1.74E+11
7/10/2020,1.74E+11
7/11/2020,1.70E+11
7/12/2020,1.70E+11
7/13/2020,1.70E+11
7/14/2020,1.70E+11
7/15/2020,1.70E+11
7/16/2020,1.70E+11
7/17/2020,1.69E+11
7/18/2020,1.69E+11
7/19/2020,1.69E+11
7/20/2020,1.69E+11
7/21/2020,1.70E+11
7/22/2020,1.70E+11
7/23/2020,1.70E+11
7/24/2020,1.76E+11
7/25/2020,1.76E+11
7/26/2020,1.76E+11
7/27/2020,1.88E+11
7/28/2020,1.88E+11
7/29/2020,1.88E+11
7/30/2020,2.03E+11
7/31/2020,2.03E+11
8/1/2020,2.03E+11
8/2/2020,2.05E+11
8/3/2020,2.05E+11
8/4/2020,2.05E+11
8/5/2020,2.11E+11
8/6/2020,2.11E+11
8/7/2020,2.11E+11
8/8/2020,2.18E+11
8/9/2020,2.18E+11
8/10/2020,2.18E+11
8/11/2020,2.16E+11
8/12/2020,2.16E+11
8/13/2020,2.16E+11
8/14/2020,2.17E+11
8/15/2020,2.17E+11
8/16/2020,2.17E+11
8/17/2020,2.18E+11
8/18/2020,2.18E+11
8/19/2020,2.18E+11
8/20/2020,2.17E+11
8/21/2020,2.17E+11
8/22/2020,2.17E+11
8/23/2020,2.13E+11
8/24/2020,2.13E+11
8/25/2020,2.13E+11
8/26/2020,2.10E+11
8/27/2020,2.10E+11
8/28/2020,2.10E+11
8/29/2020,2.12E+11
8/30/2020,2.12E+11
8/31/2020,2.12E+11
9/1/2020,2.21E+11
9/2/2020,2.21E+11
9/3/2020,2.21E+11
9/4/2020,1.95E+11
9/5/2020,1.95E+11
9/6/2020,1.95E+11
9/7/2020,1.89E+11
9/8/2020,1.89E+11
9/9/2020,1.89E+11
9/10/2020,1.91E+11
9/11/2020,1.91E+11
9/12/2020,1.91E+11
9/13/2020,1.93E+11
9/14/2020,1.93E+11
9/15/2020,1.93E+11
9/16/2020,1.99E+11
9/17/2020,1.99E+11
9/18/2020,2.01E+11
9/19/2020,2.01E+11
9/20/2020,2.01E+11
9/21/2020,1.94E+11
9/22/2020,1.94E+11
9/23/2020,1.94E+11
9/24/2020,1.94E+11
9/25/2020,1.98E+11
9/26/2020,1.98E+11
9/27/2020,1.99E+11
9/28/2020,1.99E+11
9/29/2020,1.99E+11
9/30/2020,1.99E+11
10/1/2020,2.00E+11
10/2/2020,2.00E+11
10/3/2020,2.00E+11
10/4/2020,1.96E+11
10/5/2020,1.96E+11
10/6/2020,1.96E+11
10/7/2020,1.96E+11
10/8/2020,1.96E+11
10/9/2020,1.96E+11
10/10/2020,2.11E+11
10/11/2020,2.11E+11
10/12/2020,2.11E+11
10/13/2020,2.12E+11
10/14/2020,2.12E+11
10/15/2020,2.12E+11
10/16/2020,2.09E+11
10/17/2020,2.09E+11
10/18/2020,2.09E+11
10/19/2020,2.12E+11
10/20/2020,2.12E+11
10/21/2020,2.12E+11
10/22/2020,2.39E+11
10/23/2020,2.39E+11
10/24/2020,2.39E+11
10/25/2020,2.41E+11
10/26/2020,2.41E+11
10/27/2020,2.41E+11
10/28/2020,2.41E+11
10/29/2020,2.41E+11
10/30/2020,2.50E+11
10/31/2020,2.50E+11
11/1/2020,2.50E+11
11/2/2020,2.50E+11
11/3/2020,2.47E+11
11/4/2020,2.47E+11
11/5/2020,2.47E+11
11/6/2020,2.93E+11
11/7/2020,2.93E+11
11/8/2020,2.93E+11
11/9/2020,2.87E+11
11/10/2020,2.87E+11
11/11/2020,2.91E+11
11/12/2020,2.91E+11
11/13/2020,2.91E+11
11/14/2020,2.97E+11
11/15/2020,2.97E+11
11/16/2020,2.97E+11
11/17/2020,3.29E+11
11/18/2020,3.29E+11
11/19/2020,3.29E+11
11/20/2020,3.39E+11
11/21/2020,3.39E+11
11/22/2020,3.39E+11
11/23/2020,3.42E+11
11/24/2020,3.42E+11
11/25/2020,3.42E+11
11/26/2020,3.30E+11
11/27/2020,3.30E+11
11/28/2020,3.30E+11
11/29/2020,3.28E+11
11/30/2020,3.28E+11
12/1/2020,3.28E+11
12/2/2020,3.56E+11
12/3/2020,3.56E+11
12/4/2020,3.56E+11
12/5/2020,3.52E+11
12/6/2020,3.52E+11
12/7/2020,3.52E+11
12/8/2020,3.49E+11
12/9/2020,3.49E+11
12/10/2020,3.49E+11
12/11/2020,3.34E+11
12/12/2020,3.34E+11
12/13/2020,3.34E+11
12/14/2020,3.57E+11
12/15/2020,3.57E+11
12/16/2020,3.57E+11
12/17/2020,4.20E+11
12/18/2020,4.20E+11
12/19/2020,4.20E+11
12/20/2020,4.51E+11
12/21/2020,4.51E+11
12/22/2020,4.51E+11
12/23/2020,4.28E+11
12/24/2020,4.28E+11
12/25/2020,4.28E+11
12/26/2020,4.28E+11
12/27/2020,4.95E+11
12/28/2020,4.95E+11
12/29/2020,4.95E+11
12/30/2020,5.14E+11
12/31/2020,5.14E+11
1/1/2021,5.46E+11
1/2/2021,5.46E+11
1/3/2021,5.46E+11
1/4/2021,5.75E+11
1/5/2021,5.75E+11
1/6/2021,5.75E+11
1/7/2021,7.00E+11
1/8/2021,7.00E+11
1/9/2021,7.00E+11
1/10/2021,7.57E+11
1/11/2021,7.57E+11
1/12/2021,6.28E+11
1/13/2021,6.28E+11
1/14/2021,6.28E+11
1/15/2021,6.83E+11
1/16/2021,6.83E+11
1/17/2021,6.83E+11
1/18/2021,6.83E+11
1/19/2021,6.90E+11
1/20/2021,6.90E+11
1/21/2021,6.90E+11
1/22/2021,5.86E+11
1/23/2021,5.86E+11
1/24/2021,5.86E+11
1/25/2021,6.19E+11
1/26/2021,6.19E+11
1/27/2021,6.19E+11
1/28/2021,5.83E+11
1/29/2021,5.83E+11
1/30/2021,5.83E+11
1/31/2021,6.28E+11
2/1/2021,6.28E+11
2/2/2021,6.28E+11
2/3/2021,6.71E+11
2/4/2021,6.71E+11
2/5/2021,6.71E+11
2/6/2021,7.28E+11
2/7/2021,7.28E+11
2/8/2021,8.79E+11
2/9/2021,8.79E+11
2/10/2021,8.79E+11
2/11/2021,8.79E+11
2/12/2021,8.74E+11
2/13/2021,8.74E+11
2/14/2021,8.74E+11
2/15/2021,8.69E+11
2/16/2021,8.69E+11
2/17/2021,8.69E+11
2/18/2021,9.63E+11
2/19/2021,9.63E+11
2/20/2021,9.63E+11
2/21/2021,1.07E+12
2/22/2021,1.07E+12
2/23/2021,1.07E+12
2/24/2021,9.20E+11
2/25/2021,9.20E+11
2/26/2021,9.20E+11
2/27/2021,8.78E+11
2/28/2021,8.78E+11
3/1/2021,8.78E+11
3/2/2021,8.87E+11
3/3/2021,8.87E+11
3/4/2021,8.87E+11
3/5/2021,9.09E+11
3/6/2021,9.09E+11
3/7/2021,9.09E+11
3/8/2021,9.63E+11
3/9/2021,9.63E+11
3/10/2021,9.63E+11
3/11/2021,9.63E+11
3/12/2021,1.07E+12
3/13/2021,1.07E+12
3/14/2021,1.13E+12
3/15/2021,1.13E+12
3/16/2021,1.13E+12
3/17/2021,1.13E+12
3/18/2021,1.11E+12
3/19/2021,1.11E+12
3/20/2021,1.09E+12
3/21/2021,1.09E+12
3/22/2021,1.09E+12
3/23/2021,1.03E+12
3/24/2021,1.03E+12
3/25/2021,1.03E+12
3/26/2021,1.01E+12
3/27/2021,1.01E+12
3/28/2021,1.01E+12
3/29/2021,1.08E+12
3/30/2021,1.08E+12
3/31/2021,1.08E+12
4/1/2021,1.10E+12
4/2/2021,1.10E+12
4/3/2021,1.10E+12
4/4/2021,1.08E+12
4/5/2021,1.08E+12
4/6/2021,1.08E+12
4/7/2021,1.05E+12
4/8/2021,1.05E+12
4/9/2021,1.05E+12
4/10/2021,1.13E+12
4/11/2021,1.13E+12
4/12/2021,1.13E+12
4/13/2021,1.18E+12
4/14/2021,1.18E+12
4/15/2021,1.18E+12
4/16/2021,1.15E+12
4/17/2021,1.15E+12
4/18/2021,1.15E+12
4/19/2021,1.15E+12
4/20/2021,1.15E+12
4/21/2021,1.06E+12
